1,2018-01-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.12328767123
2,2018-02-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.12328767123,934.24657534246
3,2018-03-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.24657534246,1356.16438356164
4,2018-04-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.16438356164,1823.28767123287
5,2018-05-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.28767123287,2275.34246575342
6,2018-06-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.34246575342,2742.46575342465
7,2018-07-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742.46575342465,3194.5205479452
8,2018-08-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3194.5205479452,3661.64383561643
9,2018-09-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3661.64383561643,4128.76712328766
10,2018-10-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4128.76712328766,4580.82191780821
11,2018-11-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.82191780821,5047.94520547944
12,2018-12-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5047.94520547944,5499.99999999999
13,2019-01-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5499.99999999999,5967.12328767122
14,2019-02-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5967.12328767122,6434.24657534245
15,2019-03-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6434.24657534245,6856.16438356163
16,2019-04-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6856.16438356163,7323.28767123286
17,2019-05-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7323.28767123286,7775.34246575341
18,2019-06-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7775.34246575341,8242.46575342464
19,2019-07-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8242.46575342464,8694.52054794519
20,2019-08-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8694.52054794519,9161.64383561642
21,2019-09-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9161.64383561642,9628.76712328765
22,2019-10-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9628.76712328765,10080.8219178082
23,2019-11-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10080.8219178082,10547.94520547943
24,2019-12-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10547.94520547943,10999.99999999998
25,2020-01-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10999.99999999998,11465.8469945355
26,2020-02-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11465.8469945355,11931.69398907102
27,2020-03-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11931.69398907102,12367.4863387978
28,2020-04-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12367.4863387978,12833.33333333332
29,2020-05-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12833.33333333332,13284.15300546447
30,2020-06-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13284.15300546447,13749.99999999999
31,2020-07-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13749.99999999999,14200.81967213114
32,2020-08-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14200.81967213114,14666.66666666666
33,2020-09-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14666.66666666666,15132.51366120218
34,2020-10-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15132.51366120218,15583.33333333333
35,2020-11-01,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15583.33333333333,16049.18032786885
36,2020-12-01,55000.0,0.0,0.0,0.0,0.0,0.0,16500.0,55000.0,55000.0,16500.0,71500.0,16049.18032786885,0
