1,2018-01-01,10000.0,10000.0,977.34,0.0,0.0,0.0,977.34,0.0,0.0,977.34,977.34,1000.0,132.66
2,2018-02-01,10000.0,9256.65,233.98663324538240611041842290060804884880751819216506363,-0.00336675461759388958157709939195115119248180783493637,-0.00336675461759388958157709939195115119248180783493637,0.0,233.99,743.35,743.35,1211.33,977.34,132.66,0.0
3,2018-03-01,9256.65,8371.88,92.56653282321864615304145219398213556307381819216506363,-0.00346717678135384695854780601786443692618180783493637,-0.00683393139894773654012490540981558811866361566987274,0.0,92.57,884.77,1628.12,1303.9,977.34,0.0,0.0
4,2018-04-01,8371.88,7478.26,83.71883139683313131568965636928056856661299949814582719,-0.00116860316686868431034363071943143338700050185417281,-0.00800253456581642085046853612924702150566411752404555,0.0,83.72,893.62,2521.74,1387.62,977.34,0.0,0.0
5,2018-05-01,7478.26,6575.71,74.78265295618398729020370934487675278688335201433012726,0.00265295618398729020370934487675278688335201433012726,-0.00534957838182913064675919125249423462231210319391829,0.0,74.78,902.55,3424.29,1462.4,977.33,0.0,0.0
6,2018-06-01,6575.71,5664.13,65.75711273112811618859044902027585690998637166877595445,-0.00288726887188381140955097972414309001362833122404555,-0.00823684725371294205631017097663732463594043441796384,0.0,65.76,911.58,4335.87,1528.16,977.34,0.0,0.0
7,2018-07-01,5664.13,4743.43,56.64131710382183424700005345647663040458457127230882719,0.00131710382183424700005345647663040458457127230882719,-0.00691974343187869505625671450000692005136916210913665,0.0,56.64,920.7,5256.57,1584.8,977.34,0.0,0.0
8,2018-08-01,4743.43,3813.53,47.43436352024254793072694655019242659876719408272994815,0.00436352024254793072694655019242659876719408272994815,-0.0025562231893307643293101643075803212841750793791885,0.0,47.43,929.9,6186.47,1632.23,977.33,0.0,0.0
9,2018-09-01,3813.53,2874.33,38.13534040082730059555369432409279202054613565126950349,-0.00465959917269940444630567590720797945386434873049651,-0.00721582236203016877561584021478830073803942810968501,0.0,38.14,939.2,7125.67,1670.37,977.34,0.0,0.0
10,2018-10-01,2874.33,1925.74,28.74332705021793554623472540689730201521091336090474293,0.00332705021793554623472540689730201521091336090474293,-0.00388877214409462254089043331748628552712606720494208,0.0,28.74,948.59,8074.26,1699.11,977.33,0.0,0.0
11,2018-11-01,1925.74,967.66,19.2573935661027897746211947739432496087180952657442335,-0.0026064338972102253788052260567503912819047342557665,-0.00649520604130484791969565937423667680903080146070858,0.0,19.26,958.08,9032.34,1718.37,977.34,0.0,0.0
12,2018-12-01,967.66,0.0,9.6766,-0.0034,-0.00989520604130484791969565937423667680903080146070858,-0.0,9.68,967.66,10000.0,1728.05,977.34,0.0,0
