1,15/01/2021,100000.0,100000.0,3017.74084886593,0.00084886593322,0.00084886593322,0.0,3017.74,0.0,0.0,3017.74,3017.74,0.0,0.0
2,15/04/2021,100000.0,100000.0,2958.90410958904,0.00410958904058,0.0049584549738,0.0,2958.9,0.0,0.0,5976.64,2958.9,0.0,0.0
3,15/07/2021,100000.0,100000.0,2991.78082191781,0.00082191780803,0.00578037278183,0.0,2991.78,0.0,0.0,8968.42,2991.78,0.0,0.0
4,15/10/2021,100000.0,100000.0,3024.65753424658,-0.00246575342453,0.0033146193573,0.0,3024.66,0.0,0.0,11993.08,3024.66,0.0,0.0
5,15/01/2022,100000.0,100000.0,3024.65753424658,-0.00246575342453,0.00084886593277,0.0,3024.66,0.0,0.0,15017.74,3024.66,0.0,0.0
6,15/04/2022,100000.0,100000.0,2958.90410958904,0.00410958904058,0.00495845497335,0.0,2958.9,0.0,0.0,17976.64,2958.9,0.0,0.0
7,15/07/2022,100000.0,100000.0,2991.78082191781,0.00082191780803,0.00578037278137,0.0,2991.78,0.0,0.0,20968.42,2991.78,0.0,0.0
8,15/10/2022,100000.0,100000.0,3024.65753424658,-0.00246575342453,0.00331461935684,0.0,3024.66,0.0,0.0,23993.08,3024.66,0.0,0.0
9,15/01/2023,100000.0,100000.0,3024.65753424658,-0.00246575342453,0.00084886593231,0.0,3024.66,0.0,0.0,27017.74,3024.66,0.0,0.0
10,15/04/2023,100000.0,100000.0,2958.90410958904,0.00410958904058,0.00495845497289,0.0,2958.9,0.0,0.0,29976.64,2958.9,0.0,0.0
11,15/07/2023,100000.0,100000.0,2991.78082191781,0.00082191780803,0.00578037278092,0.0,2991.78,0.0,0.0,32968.42,2991.78,0.0,0.0
12,15/10/2023,100000.0,0.0,3024.65753424658,-0.00246575342453,0.00331461935639,0.0,3024.66,100000.0,100000.0,35993.08,103024.66,0.0,0.0
